cuie	siisa	nombre_efector	sigla_tipo_efector	descripcion_tipo_efector	id_provincia	nombre_provincia	id_departamento	nombre_departamento	id_localidad	nombre_localidad	ciudad	codigo_postal	domicilio	rural	cics	sigla_tipo_categorizacion	descripcion_tipo_categorizacion	sigla_dependencia_administrativa	descripcion_dependencia_administrativa	codigo_provincial_efector	dependencia_sanitaria	integrante	compromiso_gestion	numero_compromiso	firmante_compromiso	fecha_suscripcion_compromiso	fecha_inicio_compromiso	fecha_fin_compromiso	pago_indirecto	numero_convenio	firmante_convenio	nombre_tercer_administrador	codigo_tercer_administrador	fecha_suscripcion_convenio	fecha_inicio_convenio	fecha_fin_convenio	priorizado	ppac	perinatal_ac	addenda_perinatal	fecha_addenda_perinatal	categoria_obstretico	categoria_neonatal	nombre_referente	internet	factura_descentralizada	factura_on_line	id_estado	descripcion
W20173	50180072239228	SALA JUAN RAMON VIDAL	CSA	Centro de salud "A"	05	CORRIENTES	007	Bella Vista	010	Bella Vista	BELLA VISTA	3432	BELGRANO Y FLORIDA	N	N	SD	Sin especificar	M	Municipal	20214	2	S	S	184/13	DRA SILVINA HERBAS	2013-08-01	2013-06-01	2015-12-31	S	178/13	DR. ENRIQUE GUILLERMO FERREYRA	MUNICIPALIDAD DE BELLA VISTA	W20140	2013-08-01	2013-06-01	2015-12-31	N	N						DRA SILVINA HERBAS	N	S	N	1	Activo
W20174	              	CAPS N° 10	CSA	Centro de salud "A"	05	CORRIENTES	119	Paso de los Libres	030	Paso de los Libres	PASO DE LOS LIBRES	3230	BARRIO 100 VIV MZ. O CASA 18-19	N	N	SD	Sin especificar	M	Municipal	40415	4	S	S	118/13	DRA. PAULA JAQUELINA MIÑO	2013-04-01	2013-04-01	2015-12-31	S	148/13	INT. EDUARDO VISCHI	MUNICIPALIDAD DE PASO DE LOS LIBRES	W20145	2013-04-01	2013-04-01	2015-12-31	N	N						DRA. PAULA JAQUELINA MIÑO	N	S	N	1	Activo
W20175	50180212539327	FACULTAD DE MEDICINA DE LA UNNE	ADM	Administración	05	CORRIENTES	021	Capital	020	Corrientes	CORRIENTES	3400	MARIANO MORENO 1240	N	N	SD	Sin especificar	N	Estado Nacional	81013	1	N	N	224/13	PROF. MÉD. SAMUEL BLUVTEIN	2013-08-01	2013-06-01	2015-12-31	N								N	N						PROF. MÉD. SAMUEL BLUVTEIN	S	S	N	1	Activo
W20176	              	UNIDAD DE MEDICINA GENERAL, FAMILIAR Y COMUNITARIA	CSA	Centro de salud "A"	05	CORRIENTES	021	Capital	020	Corrientes	CORRIENTES	3400	MENDOZA 1471	N	N	SD	Sin especificar	N	Estado Nacional	11521	1	N	N	225/13	DR. GERARDO OMAR LARROZA	2013-08-01	2013-06-01	2015-12-31	N	224/13	PROF. MÉD. SAMUEL BLUVTEIN	FACULTAD DE MEDICINA DE LA UNNE	W20175	2013-08-01	2013-06-01	2015-12-31	N	N						DR. GERARDO OMAR LARROZA	S	S	N	1	Activo
W20177	              	MUNICIPALIDAD DE FELIPE YOFRE	ADM	Administración	05	CORRIENTES	105	Mercedes	010	Felipe Yofré	FELIPE YOFRÉ	3472	DCILIOPAGO LARGO S/N	N	N	SD	Sin especificar	M	Municipal	84022	4	S	S	198/13	INT. CARLOS OMAR PERTILES	2013-08-01	2013-06-01	2015-12-31	N								N	N						INT. CARLOS OMAR PERTILES	N	N	N	1	Activo
W20178	              	SALA RUBEN DARIO CASCO	CSA	Centro de salud "A"	05	CORRIENTES	105	Mercedes	010	Felipe Yofré	FELIPE YOFRÉ	3472	DCILO CALLE PRINCIPAL S/N	N	N	SD	Sin especificar	M	Municipal	40220	4	S	S	199/13	DR. DARIO GONZALEZ	2013-08-01	2013-06-01	2015-12-31	S	198/13	INT. CARLOS OMAR PERTILES	MUNICIPALIDAD DE YOFRE	W20177	2013-08-01	2013-06-01	2015-12-31	N	N						DR. DARIO GONZALEZ	N	N	N	1	Activo
W20179	              	PROGRAMA PROVINCIAL DE  ATENCIÓN INTEGRAL DE LA SALUD DEL ADOLESCENTE	CSA	Centro de salud "A"	05	CORRIENTES	021	Capital	020	Corrientes	CORRIENTES	3400	CÓRDOBA 631	N	N	SD	Sin especificar	P	Provincial	11522	1	S	N														N	N						LAURA ESTEFANIA FERNANDEZ				1	Activo
W20180	              	SALA Bº VELEZ SARFIELD	CSA	Centro de salud "A"	05	CORRIENTES	126	Saladas	010	Saladas	SALADAS		CALLE JOSÉ DEMARCHI S /N	N	N	SD	Sin especificar	P	Provincial	20108	2	S	S	155/13	DRA. SANDRA ELIZABET ALMIRON	2013-06-01	2013-06-01	2015-12-31	S	139/13	CR. GUILLERMO CORRALES	SERVICIO ADMINISTRATIVO JURISDICCIONAL	W20163	2013-06-01	2013-06-01	2015-12-31	N	N						DRA. SANDRA ELIZABET ALMIRON	N	S	N	1	Activo
W20181	              	"HOSPITAL ""PRESIDENTE RAÚL ALFONSÍN"""	HOS	Hospital	05	CORRIENTES	021	Capital	040	Riachuelo	RIACHUELO	3401	AV EULOGIO CABRAL 568	N	N	SD	Sin especificar	P	Provincial	11602	1	S	S	158/13	JOSE RICARDO FIDANZA	2013-07-31	2013-07-31	2015-12-31	S	139/13	CR. GUILLERMO CORRALES	SERVICIO ADMINISTRATIVO JURISDICCIONAL	W20163	2013-07-31	2013-07-31	2015-12-31	N	N						JOSE RICARDO FIDANZA	S	S	N	1	Activo
W20182	              	CAPS N° 9 - San Salvador	CSA	Centro de salud "A"	05	CORRIENTES	119	Paso de los Libres	030	Paso de los Libres	PASO DE LOS LIBRES	3230	PJE. SAN SALVADOR	N	N	SD	Sin especificar	M	Municipal	40416	4	S	S	165/13	ROBERTO JAVIER SILVA	2013-08-01	2013-06-01	2015-12-31	S	148/13	INT. EDUARDO VISCHI	MUNICIPALIDAD DE PASO DE LOS LIBRES	W20145	2013-04-01	2013-06-01	2015-12-31	N	N						ROBERTO JAVIER SILVA	N	S	N	1	Activo
W20183	              	COOPERADORA DE LA FACULTAD DE ODONTOLOGÍA (UNNE)	ADM	Administración	05	CORRIENTES	021	Capital	020	Corrientes	CORRIENTES	3400	AV. LIBERTAD 5450	N	N	SD	Sin especificar	N	Estado Nacional	81014	1	S	S	160/13	SANDRA MARTINEZ	2013-08-01	2013-05-01	2015-12-31	N								N	N						SANDRA MARTINEZ	S	S	N	1	Activo
W20184	              	FACULTAD DE ODONTOLOGÍA	CSA	Centro de salud "A"	05	CORRIENTES	021	Capital	020	Corrientes	CORRIENTES	3400	AV. LIBERTAD 5450	N	N	SD	Sin especificar	N	Estado Nacional	11523	1	S	S	159/13	ROQUE ROSENDE	2013-08-01	2013-05-01	2015-12-31	S	160/13	SANDRA MARTINEZ	COOPERADORA DE LA FACULTAD DE ODONTOLOGÍA (UNNE)		2013-08-01	2013-05-01	2015-12-31	N	N						ROQUE ROSENDE	S	S	N	1	Activo
W20185	              	"C.A.P.S. 15 ""DR. ARTURO ILLIA"""	CSA	Centro de salud "A"	05	CORRIENTES	021	Capital	020	Corrientes	CORRIENTES	3400	Bº PIRUYUI NUEVO, 550 VIVIENDAS, MZ H	N	N	SD	Sin especificar	P	Provincial	11524	1	S	S	286/13	LAURA SALGUERO	2013-08-01	2013-06-01	2015-12-31	S	139/13	CR. GUILLERMO CORRALES	SERVICIO ADMINISTRATIVO JURISDICCIONAL	W20163	2013-04-01	2013-06-01	2015-12-31	N	N						LAURA SALGUERO	S	S	N	1	Activo
W20186	              	"SALA ""RINCON NAVARRO"""	PSB	Posta sanitaria "B"	05	CORRIENTES	140	San Luis del Palmar	010	San Luis del Palmar	SAN LUIS DEL PALMAR	3403	PJE DE RINCON NAVARRO	N	N	SD	Sin especificar	P	Provincial		1	S	S	287/13	PAOLA ZAMANIEGO	2013-09-02	2013-07-01	2015-12-31	S	139/13	CR. GUILLERMO CORRALES	SERVICIO ADMINISTRATIVO JURISDICCIONAL	W20163	2013-04-01	2013-07-01	2015-12-31	N	N						PAOLA ZAMANIEGO	N	S	N	1	Activo
W20187	99999999050001	CIC Norte	CSA	Centro de salud "A"	05	CORRIENTES	070	Goya	020	Goya	Goya	3450	Av. Alem y Bella Vista	N	S	ES	Establecimiento para la salud	M	Municipal		3	S	S	01/14	Ragazzo Daniel Oscar	2014-02-19	2014-02-19	2015-12-31	S	145/13	Int. Gerardo Bassi	MUNICIPALIDAD DE GOYA	W20139	2013-04-01	2013-04-01	2015-12-31	N							Ragazzo Daniel Oscar	S	S	N	1	Activo
W20188	99999999050002	MUNICIPALIDAD DE SAN ISIDRO	ADM	Administración	05	CORRIENTES	070	Goya	030	San Isidro	Goya	3450	Av. Julian Urquiza y Ruta Nac nº 12	N	N	ESCL	Establecimiento para la salud complementario	M	Municipal		3	S	S	03/14	Vilma Ojeda	2014-04-01	2014-03-01	2015-12-31	N								N							Vilma Ojeda	N	S	N	1	Activo
W20189	99999999050003	Sala Eva Perón	CSA	Centro de salud "A"	05	CORRIENTES	007	Bella Vista	010	Bella Vista	Bella Vista	3432	Pasaje Eva Perón	N	N	ES	Establecimiento para la salud	M	Municipal		2	S	S	05/14	Mayra Ludmila Cuesta Pujol	2014-07-01	2014-07-01	2015-12-31	S	178/13	Dr. Enrique Guillermo Ferreyra	Municipalidad de Bella Vista	W20140	2013-08-01	2013-06-01	2015-12-31	N							Mayra Ludmila Cuesta Pujol	N	S	N	1	Activo
X00407	50140142233272	CORDOBA NRO 16 ZUMARAN	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		SEBASTIÁN GABOTO 2356. ZUMARÁN.	N	N	SD	Sin especificar	M	Municipal	868	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00408	50140142233261	CORDOBA N° 54 LOS BOULEVARES	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		MENDOZA S/N	N	N	SD	Sin especificar	M	Municipal	724	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00410	99999999040009	DEM OESTE - BENITO SORIA	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		DEAN FUNES 2000	S	N	SD	Sin especificar	M	Municipal	743	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								S	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00475	50140142133188	CORDOBA N° 13 IRIGOYEN	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		N. AVELLANEDA 3571	N	N	SD	Sin especificar	M	Municipal	683	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00476	50140142133193	CORDOBA N° 19 SARGENTO CABRAL	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		CHACHAPOYAS S/N	N	N	SD	Sin especificar	M	Municipal	689	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00477	50140142233669	CORDOBA N° 34 9 de JULIO	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		BV. MITRE S/N	N	N	SD	Sin especificar	M	Municipal	704	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00478	50140142233259	CORDOBA N° 49 COLINAS DEL CERRO	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		LAS ACASIAS S/N	N	N	SD	Sin especificar	M	Municipal	719	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00499	50140142233265	CORDOBA UPAS N° 03 VILLA CORNU	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		OBRADOR DEL BARRIO S/N	N	N	SD	Sin especificar	M	Municipal	608	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00506	50140142133189	CORDOBA N° 14 GENERAL BUSTOS	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		DIAG. ICA 1000	N	N	SD	Sin especificar	M	Municipal	684	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00510	50140142133186	CORDOBA N° 1 GRAL.MOSCONI	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		PEDRO NAON NÂ°1330	N	N	SD	Sin especificar	M	Municipal	671	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00511	50140142133194	CORDOBA N° 48 VILLA AZALAIS	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		MILAN 2960	N	N	SD	Sin especificar	M	Municipal	718	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00523	50140142233271	CORDOBA N° 33 ARGUELLO	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		AV. D. ALVAREZ S/N	N	N	SD	Sin especificar	M	Municipal	703	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00524	50140142233262	CORDOBA N° 57 ARGUELLO I.P.V.	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		C. PUBLICA S/N	N	N	SD	Sin especificar	M	Municipal	727	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00525	99999999040010	CORDOBA N° 6 V.RIVERA INDARTE	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		ITUZAINGO S/N	N	N	SD	Sin especificar	M	Municipal	676	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00526	50140142233670	CORDOBA UPAS N° 02 16 DE NOVIEMBRE	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		JOSE M. ROSAS Y ONOFRE MARIMON	N	N	SD	Sin especificar	M	Municipal	607	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00539	12140142131346	HOSP. MATERNO PROVINCIAL	HOS	Hospital	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		LUIS CAEIRO 1259	N	N	SD	Sin especificar	P	Provincial	155	REGION 3	S	S	1	GONZALEZ, MARIA ISABEL VIVIANA	2013-01-02	2013-01-02	2016-10-30	N								S	S	S	S	2012-08-01	IIIB	IIIB	GONZALEZ, MARIA ISABEL VIVIANA	S	S	S	1	Activo
X00559	50140142133190	CORDOBA N° 15 REMEDIOS DE ESCALADA	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		P. ALBARRACIN 28	N	N	SD	Sin especificar	M	Municipal	685	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00560	50140142133191	CORDOBA N° 17 V.AZALAIS OESTE	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		ACAMPIS S/N E4SQ. GERCHUNOSS	N	N	SD	Sin especificar	M	Municipal	687	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00561	99999999040011	CORDOBA UPAS N° 10 VILLA ESQUIU	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		AV. ARTURO CAPDEVILA KM 10	N	N	SD	Sin especificar	M	Municipal	614	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00562	50140142233210	CORDOBA UPAS N° 05 ARENALES	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		CALLE 10 Y 12 (VENTEVEO Y LA PIRINCHA)	N	N	SD	Sin especificar	M	Municipal	605	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00563	50140142233209	CORDOBA UPAS N° 08 PARQUE FLORESTA	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		MANZANA 100 LOTE 13 (LAS ORQUIDEAS S/N)	N	N	SD	Sin especificar	M	Municipal	612	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00578	50140142133203	CORDOBA N° 3 LOS PINOS	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		PASAJE GABLE N°3800	N	N	SD	Sin especificar	M	Municipal	673	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00579	50140142233655	CORDOBA N° 32 YAPEYU	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		LORETO 62	N	N	SD	Sin especificar	M	Municipal	702	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00580	50140142233205	CORDOBA N° 7 PUEYRREDON y TALLERES E	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		P. J. URTUBEY S/N ESQ. BRACCO	N	N	SD	Sin especificar	M	Municipal	677	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00581	99999999040012	CORDOBA MALDONADO N° 58 ex MARTINEZ ESTEVE	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		M. CARTECHINI S/N	N	N	SD	Sin especificar	M	Municipal	728	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00590	50140142233656	CORDOBA N° 10 COLONIA LOLA	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		L. MORA 1326	N	N	SD	Sin especificar	M	Municipal	680	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00591	50140142233705	CORDOBA UPAS N° 16 RENACIMIENTO	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		MANUEL DE OLIDEN 448	N	N	SD	Sin especificar	M	Municipal	620	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00600	99999999040013	CORDOBA N° 11 B° COLON	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		TOLOSA 2564	N	N	SD	Sin especificar	M	Municipal	681	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00601	50140142233211	CORDOBA N° 56 B° EMPALME	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		J. ARIZA 4800	N	N	SD	Sin especificar	M	Municipal	726	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00602	50140142233206	CORDOBA N° 8 ACOSTA	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		CORRIENTES 4309	N	N	SD	Sin especificar	M	Municipal	678	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00621	50140142233660	CORDOBA N° 27 B° PILAR	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		C. DE PATAGONES 2806	N	N	SD	Sin especificar	M	Municipal	697	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00625	99999999040014	CORDOBA N° 12 FERREYRA	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		ARMAS ARG. 5745	N	N	SD	Sin especificar	M	Municipal	682	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00660	99999999040015	CORDOBA N° 35 VILLA REVOL	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		CHASCOMUS 1750	N	N	SD	Sin especificar	M	Municipal	705	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00667	99999999040016	CORDOBA N° 37 J.I.DIAZ y C.PALOS	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		GRAL. PEDERNERA 2734	N	N	SD	Sin especificar	M	Municipal	707	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00668	50140142233665	CORDOBA N° 38 URQUIZA	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		MIGUEL. DEL MARMOL 2956	N	N	SD	Sin especificar	M	Municipal	708	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X00669	99999999040017	CORDOBA UPAS N° 07 JOSE IGNACIO DIAZ - Coop. El Arco - IV SECC	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		AV. SOTOMAYOR 3000	N	N	SD	Sin especificar	M	Municipal	611	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01399	50140142133192	CORDOBA N° 18 VILLA GRAL BELGRANO - SAN JORGE	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		H. DE AYOHUMA S/N	N	N	SD	Sin especificar	M	Municipal	688	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01400	99999999040018	CORDOBA N° 2 LOS SAUCES	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		LOS ESPINILLOS 351	N	N	SD	Sin especificar	M	Municipal	672	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01401	99999999040019	CORDOBA N° 23 ROSEDAL ANEXO	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		URITORCO 3405	N	N	SD	Sin especificar	M	Municipal	693	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01402	50140142233658	CORDOBA N° 28 LAS VIOLETAS	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		FORMOSA S/N	N	N	SD	Sin especificar	M	Municipal	698	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01403	99999999040020	CORDOBA N° 29 VILLA SIBURU	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		PJE. C. ARZAC 550	N	N	SD	Sin especificar	M	Municipal	699	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01404	99999999040021	CORDOBA N° 30 VILLA PAEZ	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		DR. S. REMONDA 1000	N	N	SD	Sin especificar	M	Municipal	700	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01405	50140142233258	CORDOBA N° 39 FERRER	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		B. Y FERREYRA 3097	N	N	SD	Sin especificar	M	Municipal	709	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01406	50140142233256	CORDOBA N° 40 LAS FLORES	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		ARMADA. ARGENTINA 105	N	N	SD	Sin especificar	M	Municipal	710	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01407	50140142233664	CORDOBA N° 41 VILLA LIBERTADOR	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		V. FORESTIERI 4871	N	N	SD	Sin especificar	M	Municipal	711	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01408	99999999040022	CORDOBA N° 42 COMERCIAL	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		VIRGEN DE FATIMA S/N	N	N	SD	Sin especificar	M	Municipal	712	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
X01409	50140142233270	CORDOBA N° 44 BELLA VISTA	CSA	Centro de salud "A"	04	CÓRDOBA	014	Capital	010	Córdoba	Cordoba		A. DUMAS S/N	N	N	SD	Sin especificar	M	Municipal	714	REGION 3	S	S	1	Acevedo Gabriel Esteban	2013-01-02	2013-01-02	2016-10-30	N								N	N						Acevedo Gabriel Esteban	S	S	S	1	Activo
